,Unnamed: 0,ct,el,er,t
56,56.0,0.0,3.0,10.0,4898.022483348846
57,57.0,0.0,11.0,0.0,5026.939333438873
58,58.0,0.0,11.0,0.0,5149.974224328995
59,59.0,0.0,11.0,0.0,5275.663517713547
60,60.0,0.0,11.0,0.0,5399.550233602524
61,61.0,0.0,11.0,0.0,5525.312045574188
62,62.0,0.0,8.0,10.0,5616.050789833069
63,63.0,0.0,5.0,10.0,5672.457717895508
64,64.0,0.0,11.0,0.0,5800.847370862961
65,65.0,0.0,11.0,0.0,5925.627752065659
66,66.0,0.0,7.0,10.0,6002.080835103989
67,67.0,0.0,10.0,10.0,6113.935352325439
68,68.0,0.0,3.0,10.0,6144.2677228450775
69,69.0,0.0,3.0,10.0,6175.653144598007
70,70.0,0.0,4.0,10.0,6223.12083530426
71,71.0,0.0,5.0,10.0,6275.523431301117
72,72.0,0.0,11.0,0.0,6399.171302556992
73,73.0,0.0,11.0,0.0,6532.699899196625
74,74.0,0.0,11.0,0.0,6664.586241006851
75,75.0,0.0,6.0,10.0,6731.671052694321
76,76.0,0.0,1.0,10.0,6741.850291252136
77,77.0,0.0,11.0,0.0,6873.43393611908
78,78.0,0.0,11.0,10.0,6997.456850528717
79,79.0,0.0,11.0,0.0,7124.438920736313
80,80.0,0.0,8.0,10.0,7212.3360204696655
81,81.0,0.0,5.0,10.0,7267.603732347488
82,82.0,0.0,4.0,10.0,7311.435408830643
83,83.0,0.0,11.0,0.0,7434.993721961975
84,84.0,0.0,11.0,0.0,7567.08673620224
85,85.0,0.0,11.0,0.0,7692.76824760437
86,86.0,0.0,2.0,10.0,7713.930638074875
87,87.0,0.0,7.0,10.0,7797.615748643875
88,88.0,0.0,2.0,10.0,7817.055117130279
89,89.0,0.0,7.0,10.0,7899.287888526916
90,90.0,0.0,11.0,0.0,8024.516042232513
91,91.0,0.0,6.0,10.0,8091.747941017151
92,92.0,0.0,4.0,10.0,8134.535681724548
93,93.0,0.0,11.0,10.0,8256.02643918991
94,94.0,0.0,11.0,0.0,8385.468677520752
95,95.0,0.0,4.0,10.0,8428.786467313766
96,96.0,0.0,9.0,10.0,8530.68787932396
97,97.0,0.0,11.0,0.0,8655.791548490524
98,98.0,0.0,4.0,10.0,8700.925674915314
99,99.0,0.0,1.0,10.0,8710.551908254623
100,100.0,0.0,11.0,0.0,8840.323803663254
101,101.0,0.0,11.0,10.0,8965.850774526596
102,102.0,0.0,1.0,10.0,8977.130264520645
103,103.0,0.0,11.0,0.0,9101.97487950325
104,104.0,0.0,10.0,10.0,9210.60775065422
105,105.0,0.0,11.0,0.0,9336.22924041748
106,106.0,0.0,3.0,10.0,9367.386873960497
107,107.0,0.0,7.0,10.0,9446.03993487358
108,108.0,0.0,3.0,10.0,9479.085458993912
109,109.0,0.0,11.0,0.0,9610.189006090164
110,110.0,0.0,7.0,10.0,9687.112518548964
111,111.0,0.0,3.0,10.0,9720.949221849442
112,112.0,0.0,5.0,10.0,9773.012523412704
113,113.0,0.0,10.0,10.0,9883.505293369291
114,114.0,0.0,11.0,0.0,10006.937505722046
115,115.0,0.0,11.0,10.0,10131.087193250656
116,116.0,0.0,9.0,10.0,10231.54061126709
117,117.0,0.0,11.0,10.0,10366.191704273224
118,118.0,0.0,11.0,0.0,10502.306694746016
119,119.0,0.0,2.0,10.0,10523.182759046556
120,120.0,0.0,5.0,10.0,10577.096247196198
121,121.0,0.0,5.0,10.0,10634.335059165956
122,122.0,0.0,1.0,10.0,10644.33382844925
123,123.0,0.0,11.0,0.0,10768.876522064207
124,124.0,0.0,3.0,10.0,10801.818082809448
125,125.0,0.0,11.0,10.0,10924.907422542572
126,126.0,0.0,5.0,10.0,10980.312373876572
127,127.0,0.0,11.0,0.0,11105.667901277542
128,128.0,0.0,11.0,0.0,11230.147744894028
129,129.0,0.0,3.0,10.0,11265.79922914505
130,130.0,0.0,11.0,0.0,11392.117017745972
131,131.0,0.0,11.0,0.0,11521.933500051498
132,132.0,0.0,11.0,0.0,11645.212565898895
133,133.0,0.0,11.0,10.0,11768.192464113235
134,134.0,0.0,11.0,0.0,11894.219064950945
135,135.0,0.0,10.0,10.0,12011.536799907684
136,136.0,0.0,11.0,0.0,12135.658667564392
137,137.0,0.0,6.0,10.0,12208.065479040146
138,138.0,0.0,8.0,10.0,12300.999418973925
139,139.0,0.0,11.0,0.0,12426.1780025959
140,140.0,0.0,2.0,10.0,12449.33248758316
141,141.0,0.0,11.0,0.0,12579.841960430143
142,142.0,0.0,4.0,10.0,12622.892606258392
143,143.0,0.0,3.0,10.0,12655.530278205872
144,144.0,0.0,3.0,10.0,12685.843453168867
145,145.0,0.0,9.0,10.0,12787.132873296738
146,146.0,0.0,11.0,0.0,12919.62244606018
147,147.0,0.0,6.0,10.0,12985.218103408812
148,148.0,0.0,11.0,0.0,13111.412311792374
149,149.0,0.0,11.0,10.0,13234.604800224304
150,150.0,0.0,1.0,10.0,13244.766985654833
151,151.0,0.0,11.0,0.0,13370.216525793076
152,152.0,0.0,10.0,10.0,13481.454646587372
153,153.0,0.0,8.0,10.0,13575.23209476471
154,154.0,0.0,11.0,0.0,13702.378137111664
155,155.0,0.0,2.0,10.0,13722.37650513649
156,156.0,0.0,11.0,10.0,13841.65208888054
157,157.0,0.0,9.0,10.0,13948.67624258995
158,158.0,0.0,11.0,0.0,14076.78754544258
159,159.0,0.0,3.0,10.0,14112.790650844574
160,160.0,0.0,3.0,10.0,14145.225081205368
161,161.0,0.0,3.0,10.0,14176.614953041077
162,162.0,0.0,3.0,10.0,14215.15748333931
163,163.0,0.0,5.0,10.0,14268.98523569107
164,164.0,0.0,11.0,0.0,14417.441435337068
165,165.0,0.0,7.0,10.0,14495.550620555878
166,166.0,0.0,11.0,0.0,14621.584275245668
167,167.0,0.0,9.0,10.0,14725.60500741005
168,168.0,0.0,3.0,10.0,14759.019359827042
169,169.0,0.0,1.0,10.0,14770.952495098114
170,170.0,0.0,11.0,0.0,14894.914835214617
171,171.0,0.0,10.0,10.0,15005.465455770493
172,172.0,0.0,3.0,10.0,15039.1421251297
173,173.0,0.0,9.0,10.0,15137.656579732897
174,174.0,0.0,11.0,10.0,15262.955647706984
175,175.0,0.0,11.0,0.0,15401.629021167755
176,176.0,0.0,6.0,10.0,15473.505140781404
177,177.0,0.0,11.0,0.0,15601.552493333817
178,178.0,0.0,10.0,10.0,15715.59579372406
179,179.0,0.0,4.0,10.0,15757.72808265686
180,180.0,0.0,5.0,10.0,15810.379773378372
181,181.0,0.0,11.0,10.0,15931.857340812683
182,182.0,0.0,3.0,10.0,15963.186247110369
183,183.0,0.0,7.0,10.0,16047.432992458344
184,184.0,0.0,11.0,0.0,16173.030885219574
185,185.0,0.0,8.0,10.0,16262.96753525734
186,186.0,0.0,11.0,0.0,16386.525490522385
187,187.0,0.0,11.0,0.0,16526.925607204437
188,188.0,0.0,5.0,10.0,16585.47697877884
189,189.0,0.0,7.0,10.0,16663.179162740707
190,190.0,0.0,1.0,10.0,16670.8970181942
191,191.0,0.0,10.0,10.0,16785.61311006546
192,192.0,0.0,6.0,10.0,16857.588614702225
193,193.0,0.0,11.0,0.0,16983.73390340805
194,194.0,0.0,10.0,10.0,17092.995493412018
195,195.0,0.0,11.0,10.0,17225.177334547043
196,196.0,0.0,5.0,10.0,17279.441956996918
197,197.0,0.0,11.0,0.0,17403.233377933502
198,198.0,0.0,5.0,10.0,17457.530556678772
199,199.0,0.0,9.0,10.0,17555.366024255753
200,200.0,0.0,7.0,10.0,17633.145414590836
201,201.0,0.0,5.0,10.0,17695.503227710724
202,202.0,0.0,11.0,0.0,17823.78215765953
203,203.0,0.0,2.0,10.0,17845.753211259842
204,204.0,0.0,11.0,0.0,17974.027727365494
205,205.0,0.0,6.0,10.0,18038.477382659912
206,206.0,0.0,11.0,10.0,18162.070996522903
207,207.0,0.0,6.0,10.0,18235.936810970303
208,208.0,0.0,7.0,10.0,18317.85783147812
209,209.0,0.0,7.0,10.0,18393.92230606079
210,210.0,0.0,9.0,10.0,18494.017716884613
211,211.0,0.0,3.0,10.0,18526.959763288494
212,212.0,0.0,11.0,0.0,18653.46589565277
213,213.0,0.0,11.0,0.0,18778.94345760345
214,214.0,0.0,9.0,10.0,18885.90054321289
215,215.0,0.0,11.0,0.0,19012.596608161926
216,216.0,0.0,7.0,10.0,19089.97318458557
217,217.0,0.0,7.0,10.0,19168.218732118607
218,218.0,0.0,11.0,0.0,19294.717108488083
219,219.0,0.0,7.0,10.0,19373.114492177963
220,220.0,0.0,9.0,10.0,19473.32870388031
221,221.0,0.0,1.0,10.0,19484.816620349884
222,222.0,0.0,2.0,10.0,19506.0086722374
223,223.0,0.0,11.0,0.0,19633.778336524963
224,224.0,0.0,9.0,10.0,19735.824691057205
225,225.0,0.0,4.0,10.0,19779.980573177338
226,226.0,0.0,4.0,10.0,19822.39532732964
227,227.0,0.0,10.0,10.0,19931.69491624832
228,228.0,0.0,1.0,10.0,19938.37800335884
229,229.0,0.0,5.0,10.0,19996.279211997982
230,230.0,0.0,11.0,0.0,20126.92368721962
231,231.0,0.0,11.0,0.0,20250.958218336105
232,232.0,0.0,11.0,0.0,20379.75312757492
233,233.0,0.0,9.0,10.0,20491.546410799023
234,234.0,0.0,1.0,10.0,20497.959894895557
235,235.0,0.0,7.0,10.0,20582.257097244263
236,236.0,0.0,2.0,10.0,20602.875715970997
237,237.0,0.0,8.0,10.0,20696.044776916504
238,238.0,0.0,11.0,0.0,20823.393901586533
239,239.0,0.0,11.0,0.0,20952.09232878685
240,240.0,0.0,4.0,10.0,20995.31848669052
241,241.0,0.0,6.0,10.0,21061.74365973473
242,242.0,0.0,9.0,10.0,21163.216111660004
243,243.0,0.0,10.0,10.0,21274.744347333908
244,244.0,0.0,3.0,10.0,21305.66833281517
245,245.0,0.0,10.0,10.0,21423.126618146896
246,246.0,0.0,11.0,0.0,21550.596311330795
247,247.0,0.0,11.0,0.0,21680.25406694412
248,248.0,0.0,6.0,10.0,21744.32537841797
249,249.0,0.0,7.0,10.0,21822.42676281929
250,250.0,0.0,8.0,10.0,21910.06283402443
251,251.0,0.0,8.0,10.0,21996.70776700973
252,252.0,0.0,2.0,10.0,22018.67667746544
253,253.0,0.0,1.0,10.0,22027.125075817108
254,254.0,0.0,11.0,0.0,22153.13812279701
255,255.0,0.0,8.0,10.0,22242.183456897736
256,256.0,0.0,11.0,0.0,22377.911624908447
257,257.0,0.0,11.0,10.0,22500.12436294556
258,258.0,0.0,9.0,10.0,22599.8002846241
259,259.0,0.0,11.0,0.0,22724.750900268555
260,260.0,0.0,11.0,0.0,22850.30855035782
261,261.0,0.0,8.0,10.0,22943.574411153797
262,262.0,0.0,4.0,10.0,22986.940248966217
263,263.0,0.0,3.0,10.0,23019.70225262642
264,264.0,0.0,6.0,10.0,23094.146572351456
265,265.0,0.0,11.0,0.0,23226.493848085403
266,266.0,0.0,6.0,10.0,23292.104045391083
267,267.0,0.0,5.0,10.0,23347.045242786407
268,268.0,0.0,11.0,0.0,23471.69561815262
269,269.0,0.0,1.0,10.0,23481.922022104263
270,270.0,0.0,11.0,0.0,23610.56972932816
271,271.0,0.0,11.0,0.0,23751.742740154263
272,272.0,0.0,9.0,10.0,23853.048140525814
273,273.0,0.0,8.0,10.0,23945.36733484268
274,274.0,0.0,4.0,10.0,23989.5083129406
275,275.0,0.0,11.0,0.0,24118.10527729988
276,276.0,0.0,4.0,10.0,24165.55508351326
277,277.0,0.0,11.0,0.0,24292.23477625847
278,278.0,0.0,2.0,10.0,24314.569190979004
279,279.0,0.0,11.0,0.0,24439.512397050858
280,280.0,0.0,11.0,0.0,24565.169182538983
281,281.0,0.0,5.0,10.0,24625.78531074524
282,282.0,0.0,11.0,0.0,24749.051899909973
283,283.0,0.0,8.0,10.0,24838.656242132187
284,284.0,0.0,10.0,10.0,24949.46011948585
285,285.0,0.0,1.0,10.0,24960.532495498657
286,286.0,0.0,5.0,10.0,25018.412093639374
287,287.0,0.0,11.0,0.0,25151.17229938507
288,288.0,0.0,11.0,0.0,25275.06905579567
289,289.0,0.0,8.0,10.0,25365.97427773476
290,290.0,0.0,8.0,10.0,25455.42937874794
291,291.0,0.0,4.0,10.0,25497.924195051197
292,292.0,0.0,7.0,10.0,25577.541000843048
293,293.0,0.0,11.0,0.0,25700.961201667786
294,294.0,0.0,2.0,10.0,25722.4728410244
295,295.0,0.0,6.0,10.0,25788.971358537678
296,296.0,0.0,7.0,10.0,25865.37009525299
297,297.0,0.0,11.0,0.0,25999.65297269821
298,298.0,0.0,11.0,0.0,26132.849285840988
299,299.0,0.0,8.0,10.0,26226.096459388733
300,300.0,0.0,1.0,10.0,26236.07497191429
301,301.0,0.0,7.0,10.0,26316.59342932701
302,302.0,0.0,5.0,10.0,26370.173267364506
303,303.0,0.0,6.0,10.0,26436.30798697472
304,304.0,0.0,11.0,0.0,26565.45141673088
305,305.0,0.0,11.0,10.0,26695.449855089188
306,306.0,0.0,6.0,10.0,26768.444002628326
307,307.0,0.0,1.0,10.0,26779.136695861816
308,308.0,0.0,4.0,10.0,26821.79623436928
309,309.0,0.0,11.0,0.0,26951.268704652783
310,310.0,0.0,5.0,10.0,27007.73140144348
311,311.0,0.0,11.0,0.0,27142.35822725296
312,312.0,0.0,5.0,10.0,27208.89122056961
313,313.0,0.0,11.0,0.0,27337.88428425789
314,314.0,0.0,11.0,0.0,27484.35345816612
315,315.0,0.0,3.0,10.0,27520.328567504883
316,316.0,0.0,11.0,10.0,27654.368999242783
317,317.0,0.0,10.0,10.0,27776.68529009819
318,318.0,0.0,11.0,0.0,27904.432928085327
319,319.0,0.0,11.0,0.0,28029.94717478752
320,320.0,0.0,10.0,10.0,28156.91326355934
321,321.0,0.0,2.0,10.0,28177.60565304756
322,322.0,0.0,11.0,0.0,28303.329679489136
323,323.0,0.0,9.0,10.0,28405.374004602432
324,324.0,0.0,11.0,0.0,28530.692018032078
325,325.0,0.0,2.0,10.0,28550.978451013565
326,326.0,0.0,11.0,0.0,28675.037311553955
327,327.0,0.0,4.0,10.0,28720.57968878746
328,328.0,0.0,4.0,10.0,28764.26285934448
329,329.0,0.0,11.0,0.0,28893.523905038837
330,330.0,0.0,10.0,10.0,29006.71883416176
331,331.0,0.0,11.0,0.0,29132.928056001663
332,332.0,0.0,11.0,0.0,29257.923176527023
333,333.0,0.0,10.0,10.0,29371.302310466766
334,334.0,0.0,7.0,10.0,29445.74869585037
335,335.0,0.0,7.0,10.0,29523.21316623688
336,336.0,0.0,10.0,10.0,29638.153900146484
337,337.0,0.0,2.0,10.0,29658.26393938065
338,338.0,0.0,7.0,10.0,29732.67002773285
339,339.0,0.0,11.0,0.0,29874.52951192856
340,340.0,0.0,11.0,0.0,29997.90553045273
341,341.0,0.0,4.0,10.0,30039.22303247452
342,342.0,0.0,8.0,10.0,30139.005925416943
343,343.0,0.0,11.0,0.0,30287.824233531952
344,344.0,0.0,11.0,10.0,30408.834854125977
345,345.0,0.0,8.0,10.0,30496.11076617241
346,346.0,0.0,11.0,0.0,30626.94289088249
347,347.0,0.0,2.0,10.0,30646.06201529503
348,348.0,0.0,6.0,10.0,30710.423154830933
349,349.0,0.0,11.0,0.0,30839.736978769302
350,350.0,0.0,1.0,10.0,30851.09674310684
351,351.0,0.0,11.0,0.0,30975.583853006363
352,352.0,0.0,10.0,10.0,31088.50971698761
353,353.0,0.0,2.0,10.0,31109.74632048607
354,354.0,0.0,11.0,10.0,31231.232988357544
355,355.0,0.0,7.0,10.0,31309.26797127724
356,356.0,0.0,5.0,10.0,31364.924609661102
357,357.0,0.0,8.0,10.0,31461.84118580818
358,358.0,0.0,7.0,10.0,31543.342779636383
359,359.0,0.0,4.0,10.0,31592.95847892761
360,360.0,0.0,9.0,10.0,31697.16891026497
361,361.0,0.0,11.0,10.0,31823.466507196423
362,362.0,0.0,1.0,10.0,31834.198899269104
363,363.0,0.0,4.0,10.0,31878.799535751343
364,364.0,0.0,5.0,10.0,31934.927121400837
365,365.0,0.0,3.0,10.0,31966.133745908737
366,366.0,0.0,4.0,10.0,32020.95756483078
367,367.0,0.0,7.0,10.0,32107.724217653275
368,368.0,0.0,7.0,10.0,32185.83945965767
369,369.0,0.0,5.0,10.0,32241.760568141937
370,370.0,0.0,6.0,10.0,32309.16236972809
371,371.0,0.0,5.0,10.0,32363.02594137192
372,372.0,0.0,7.0,10.0,32445.01044535637
373,373.0,0.0,5.0,10.0,32501.29003882408
374,374.0,0.0,5.0,10.0,32556.482721805573
375,375.0,0.0,10.0,10.0,32667.28215241432
376,376.0,0.0,2.0,10.0,32687.194714307785
377,377.0,0.0,10.0,10.0,32812.8634390831
378,378.0,0.0,5.0,10.0,32871.41909503937
379,379.0,0.0,6.0,10.0,32941.33272314072
380,380.0,0.0,1.0,10.0,32949.17117476463
381,381.0,0.0,9.0,10.0,33047.96075129509
382,382.0,0.0,3.0,10.0,33079.03865027428
383,383.0,0.0,11.0,0.0,33204.05164909363
384,384.0,0.0,1.0,10.0,33214.763833999634
385,385.0,0.0,3.0,10.0,33246.22059106827
386,386.0,0.0,5.0,10.0,33305.81399393082
387,387.0,0.0,11.0,0.0,33452.43728303909
388,388.0,0.0,2.0,10.0,33473.497061252594
389,389.0,0.0,3.0,10.0,33502.805035591125
390,390.0,0.0,11.0,0.0,33629.977154016495
391,391.0,0.0,4.0,10.0,33674.994378089905
392,392.0,0.0,1.0,10.0,33684.12416315079
393,393.0,0.0,11.0,0.0,33808.38625884056
394,394.0,0.0,10.0,10.0,33918.89990377426
395,395.0,0.0,11.0,0.0,34052.51575422287
396,396.0,0.0,6.0,10.0,34123.85433959961
397,397.0,0.0,4.0,10.0,34170.46729803085
398,398.0,0.0,6.0,10.0,34235.169113874435
399,399.0,0.0,2.0,10.0,34254.98105812073
400,400.0,0.0,11.0,0.0,34387.52872300148
401,401.0,0.0,11.0,0.0,34519.70641708374
402,402.0,0.0,10.0,10.0,34629.03050518036
403,403.0,0.0,4.0,10.0,34670.06073260307
404,404.0,0.0,5.0,10.0,34725.05274915695
405,405.0,0.0,1.0,10.0,34735.01120710373
406,406.0,0.0,1.0,10.0,34743.532173633575
407,407.0,0.0,2.0,10.0,34765.1253991127
408,408.0,0.0,7.0,10.0,34848.05208683014
409,409.0,0.0,7.0,10.0,34926.20874452591
410,410.0,0.0,5.0,10.0,34985.54434776306
411,411.0,0.0,11.0,0.0,35109.83564925194
412,412.0,0.0,11.0,0.0,35243.03419971466
413,413.0,0.0,11.0,0.0,35368.15736579895
414,414.0,0.0,11.0,0.0,35497.56326341629
415,415.0,0.0,11.0,0.0,35639.646611213684
416,416.0,0.0,2.0,10.0,35660.68196940422
417,417.0,0.0,8.0,10.0,35751.699452638626
418,418.0,0.0,11.0,0.0,35879.02642202377
419,419.0,0.0,9.0,10.0,35981.71568131447
420,420.0,0.0,1.0,10.0,35989.797105789185
421,421.0,0.0,4.0,10.0,36035.83866119385
422,422.0,0.0,5.0,10.0,36090.75733709335
423,423.0,0.0,11.0,0.0,36219.62189054489
424,424.0,0.0,7.0,10.0,36295.15336179733
425,425.0,0.0,5.0,10.0,36351.06380748749
426,426.0,0.0,3.0,10.0,36392.54934668541
427,427.0,0.0,11.0,10.0,36524.34826016426
428,428.0,0.0,11.0,10.0,36658.52023053169
429,429.0,0.0,3.0,10.0,36690.21800851822
430,430.0,0.0,10.0,10.0,36801.53291296959
431,431.0,0.0,2.0,10.0,36823.26123571396
432,432.0,0.0,11.0,0.0,36947.3497531414
433,433.0,0.0,3.0,10.0,36977.45978760719
434,434.0,0.0,6.0,10.0,37050.05404424667
435,435.0,0.0,9.0,10.0,37155.09081172943
436,436.0,0.0,11.0,0.0,37290.00151872635
437,437.0,0.0,4.0,10.0,37344.88014292717
438,438.0,0.0,11.0,0.0,37478.86939048767
439,439.0,0.0,7.0,10.0,37557.96914696693
440,440.0,0.0,7.0,10.0,37637.90353059769
441,441.0,0.0,1.0,10.0,37647.65405416489
442,442.0,0.0,3.0,10.0,37682.516439437866
443,443.0,0.0,2.0,10.0,37701.8378341198
444,444.0,0.0,6.0,10.0,37766.17240548134
445,445.0,0.0,10.0,10.0,37885.02462673187
446,446.0,0.0,11.0,0.0,38013.28729081154
447,447.0,0.0,11.0,0.0,38138.93511414528
448,448.0,0.0,11.0,0.0,38288.38706278801
449,449.0,0.0,6.0,10.0,38355.6392865181
450,450.0,0.0,8.0,10.0,38444.21478939056
451,451.0,0.0,6.0,10.0,38512.45294380188
452,452.0,0.0,1.0,10.0,38523.73955249786
453,453.0,0.0,11.0,0.0,38658.022174835205
454,454.0,0.0,5.0,10.0,38712.52694630623
455,455.0,0.0,10.0,10.0,38829.16675376892
456,456.0,0.0,1.0,10.0,38836.72845888138
457,457.0,0.0,7.0,10.0,38912.26972198486
458,458.0,0.0,2.0,10.0,38934.33739924431
459,459.0,0.0,6.0,10.0,39002.92562055588
460,460.0,0.0,3.0,10.0,39035.425649642944
461,461.0,0.0,5.0,10.0,39095.905987262726
462,462.0,0.0,4.0,10.0,39139.999401807785
463,463.0,0.0,11.0,0.0,39279.61244606972
464,464.0,0.0,7.0,10.0,39355.822196006775
465,465.0,0.0,3.0,10.0,39386.00146865845
466,466.0,0.0,5.0,10.0,39440.70607686043
467,467.0,0.0,3.0,10.0,39478.06955862045
468,468.0,0.0,10.0,10.0,39590.46772909165
469,469.0,0.0,6.0,10.0,39657.11086654663
470,470.0,0.0,11.0,0.0,39787.80441117287
471,471.0,0.0,6.0,10.0,39859.080473184586
472,472.0,0.0,2.0,10.0,39880.85040616989
473,473.0,0.0,8.0,10.0,39970.67605376244
474,474.0,0.0,3.0,10.0,40008.33405470848
475,475.0,0.0,5.0,10.0,40061.47252488136
476,476.0,0.0,11.0,0.0,40188.53293037415
477,477.0,0.0,1.0,10.0,40198.44758796692
478,478.0,0.0,2.0,10.0,40221.63254737854
479,479.0,0.0,10.0,10.0,40332.30810928345
480,480.0,0.0,11.0,0.0,40461.2574710846
481,481.0,0.0,11.0,0.0,40589.47305202484
482,482.0,0.0,2.0,10.0,40608.46225523949
483,483.0,0.0,3.0,10.0,40645.90593910217
484,484.0,0.0,1.0,10.0,40655.065448999405
485,485.0,0.0,11.0,0.0,40789.79685211182
486,486.0,0.0,8.0,10.0,40879.100002765656
487,487.0,0.0,1.0,10.0,40890.86225581169
488,488.0,0.0,11.0,0.0,41023.86719942093
489,489.0,0.0,11.0,0.0,41151.57153081894
490,490.0,0.0,11.0,10.0,41274.94612598419
491,491.0,0.0,11.0,0.0,41415.21590828896
492,492.0,0.0,6.0,10.0,41488.37920880318
493,493.0,0.0,2.0,10.0,41509.05474638939
494,494.0,0.0,3.0,10.0,41543.96808624268
495,495.0,0.0,11.0,0.0,41667.05895209312
496,496.0,0.0,5.0,10.0,41717.34338736534
497,497.0,0.0,11.0,0.0,41856.29736614227
498,498.0,0.0,11.0,0.0,41980.69864153862
499,499.0,0.0,7.0,10.0,42060.69348812103
500,500.0,0.0,11.0,0.0,42185.455359220505
501,501.0,0.0,11.0,0.0,42310.04164433479
502,502.0,0.0,3.0,10.0,42343.04761981964
503,503.0,0.0,2.0,10.0,42364.56857919693
504,504.0,0.0,8.0,10.0,42453.59491086006
505,505.0,0.0,7.0,10.0,42531.54315328598
506,506.0,0.0,2.0,10.0,42551.76036763191
507,507.0,0.0,6.0,10.0,42619.125094890594
508,508.0,0.0,4.0,10.0,42663.03472280502
509,509.0,0.0,8.0,10.0,42759.26875066757
510,510.0,0.0,5.0,10.0,42814.83299732208
511,511.0,0.0,10.0,10.0,42924.45021486282
512,512.0,0.0,11.0,0.0,43057.60445857048
513,513.0,0.0,5.0,10.0,43112.28515172005
514,514.0,0.0,1.0,10.0,43122.874450445175
515,515.0,0.0,8.0,10.0,43215.85333204269
516,516.0,0.0,8.0,10.0,43303.31644272804
517,517.0,0.0,4.0,10.0,43354.74839305878
518,518.0,0.0,5.0,10.0,43412.29049324989
519,519.0,0.0,3.0,10.0,43446.62662100792
520,520.0,0.0,3.0,10.0,43480.28194594383
521,521.0,0.0,5.0,10.0,43538.21743083
522,522.0,0.0,7.0,10.0,43617.34250879288
523,523.0,0.0,7.0,10.0,43702.96699762344
524,524.0,0.0,4.0,10.0,43745.31468915939
525,525.0,0.0,6.0,10.0,43818.443529605865
526,526.0,0.0,11.0,0.0,43949.720527887344
527,527.0,0.0,1.0,10.0,43961.12858724594
528,528.0,0.0,11.0,0.0,44100.10901355744
529,529.0,0.0,11.0,10.0,44239.317177295685
530,530.0,0.0,8.0,10.0,44325.006227731705
531,531.0,0.0,11.0,0.0,44453.361793756485
532,532.0,0.0,1.0,10.0,44462.05137753487
533,533.0,0.0,1.0,10.0,44472.75175666809
534,534.0,0.0,3.0,10.0,44506.81809210777
535,535.0,0.0,3.0,10.0,44538.59565925598
536,536.0,0.0,2.0,10.0,44560.86117935181
537,537.0,0.0,6.0,10.0,44629.26039290428
538,538.0,0.0,6.0,10.0,44693.920388937
539,539.0,0.0,2.0,10.0,44715.3326318264
540,540.0,0.0,11.0,0.0,44845.99709606171
541,541.0,0.0,6.0,10.0,44910.09233593941
542,542.0,0.0,7.0,10.0,44998.963099718094
543,543.0,0.0,11.0,10.0,45120.54973363876
544,544.0,0.0,11.0,0.0,45242.61832642555
545,545.0,0.0,11.0,0.0,45370.79056978226
546,546.0,0.0,6.0,10.0,45457.839951753616
547,547.0,0.0,4.0,10.0,45505.27246284485
548,548.0,0.0,9.0,10.0,45616.69561934471
549,549.0,0.0,9.0,10.0,45718.52212071419
550,550.0,0.0,11.0,0.0,45842.21620225906
551,551.0,0.0,8.0,10.0,45930.23347496986
552,552.0,0.0,7.0,10.0,46010.14797925949
553,553.0,0.0,10.0,10.0,46119.61238837242
554,554.0,0.0,1.0,10.0,46129.74901866913
555,555.0,0.0,11.0,0.0,46254.32292890549
556,556.0,0.0,10.0,10.0,46364.46874165535
557,557.0,0.0,4.0,10.0,46409.19632434845
558,558.0,0.0,11.0,0.0,46534.200820446014
559,559.0,0.0,5.0,10.0,46588.52505779266
560,560.0,0.0,11.0,0.0,46723.94504117966
561,561.0,0.0,11.0,0.0,46850.45739507675
562,562.0,0.0,8.0,10.0,46949.67317724228
563,563.0,0.0,11.0,0.0,47079.4630947113
564,564.0,0.0,11.0,0.0,47208.17191457749
565,565.0,0.0,11.0,10.0,47330.301255226135
566,566.0,0.0,7.0,10.0,47407.69856309891
567,567.0,0.0,6.0,10.0,47481.561185121536
568,568.0,0.0,11.0,0.0,47609.0160150528
569,569.0,0.0,8.0,10.0,47698.802263736725
570,570.0,0.0,11.0,0.0,47822.91776204109
571,571.0,0.0,7.0,10.0,47905.6900613308
572,572.0,0.0,11.0,0.0,48040.41463947296
573,573.0,0.0,4.0,10.0,48085.15737533569
574,574.0,0.0,11.0,0.0,48211.2173511982
575,575.0,0.0,9.0,10.0,48314.79138875008
576,576.0,0.0,11.0,0.0,48447.44549703598
577,577.0,0.0,11.0,0.0,48581.29390883446
578,578.0,0.0,11.0,0.0,48718.10952425003
579,579.0,0.0,11.0,10.0,48849.330536842346
580,580.0,0.0,6.0,10.0,48920.7942750454
581,581.0,0.0,2.0,10.0,48940.88247728348
582,582.0,0.0,5.0,10.0,48999.149398088455
583,583.0,0.0,4.0,10.0,49041.76140522957
584,584.0,0.0,11.0,0.0,49170.85920214653
585,585.0,0.0,8.0,10.0,49276.5812022686
586,586.0,0.0,11.0,0.0,49402.15033769608
587,587.0,0.0,6.0,10.0,49472.73595643044
588,588.0,0.0,5.0,10.0,49527.73227596283
589,589.0,0.0,11.0,10.0,49655.45608949661
590,590.0,0.0,8.0,10.0,49746.81612300873
591,591.0,0.0,5.0,10.0,49804.23624634743
592,592.0,0.0,1.0,10.0,49815.47066307068
